original_index,img_link,budget_value,revenue_value,lang
5728,https://media.themoviedb.org/t/p/w300_and_h450_face/9mCCxKnVew8tZJ9uDSc8TjbsOSp.jpg,,,English
29,https://media.themoviedb.org/t/p/w300_and_h450_face/tzG1UxUSfPACREjgBrsPDRUvneH.jpg,2300000.0,,Chinese
5367,https://media.themoviedb.org/t/p/w300_and_h450_face/loSpBeirRfTPJ3cMIqpQArstGhh.jpg,80000000.0,181001478.0,English
5752,https://media.themoviedb.org/t/p/w300_and_h450_face/nKHS1gqfZL0imDyN4CLqloYXDWr.jpg,,10217873.0,English
278,https://media.themoviedb.org/t/p/w300_and_h450_face/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,20000000.0,39491975.0,English
14636,https://media.themoviedb.org/t/p/w300_and_h450_face/xru51i8vXJrowpjz7z6ZsCYakPD.jpg,,3800000.0,Hindi
68,https://media.themoviedb.org/t/p/w300_and_h450_face/g57KcE8tbpp3RK3DlIhPkfA6DE2.jpg,3500000.0,28215918.0,English
19702,https://media.themoviedb.org/t/p/w300_and_h450_face/mbDQA2a3H9CbEHr7bDkaqxAGDO1.jpg,7000000.0,,English
2122,https://media.themoviedb.org/t/p/w300_and_h450_face/clWNlzlbyaEoIK63lcFjqBmXoQz.jpg,1103000.0,4500000.0,English
19129,https://media.themoviedb.org/t/p/w300_and_h450_face/6vxU3ot1tyPsJE6cSw5tEZ7SGJA.jpg,,,English
5700,https://media.themoviedb.org/t/p/w300_and_h450_face/1JXFJRztd43gCf4TAodNUwkfZoi.jpg,4000000.0,20000000.0,English
13153,https://media.themoviedb.org/t/p/w300_and_h450_face/tyIKP8SSTkw9xEXAG9lj5jEnIfW.jpg,,1930628.0,Turkish
16020,https://media.themoviedb.org/t/p/w300_and_h450_face/jRG6BbT39HQOUGVLKGatQpZA03X.jpg,,,Polish
14717,https://media.themoviedb.org/t/p/w300_and_h450_face/kGjPP0p3L65SPR73iLuAIvaOGFb.jpg,,,Greek
26361,https://media.themoviedb.org/t/p/w300_and_h450_face/yXdmoHwGp5BGRFrqh1nr7PaT7C6.jpg,,,Swedish
22644,https://media.themoviedb.org/t/p/w300_and_h450_face/8hjcNepji2rzlj2azBpK9PTQGLd.jpg,,458625.0,Turkish
22974,https://media.themoviedb.org/t/p/w300_and_h450_face/uFqpEchsVLLZXHoxbjBZ7TD1Kez.jpg,1100000.0,2200000.0,English
16068,https://media.themoviedb.org/t/p/w300_and_h450_face/98y6HT8k7xwOCNxFcR2Oc6JjKuB.jpg,,,German
26547,https://media.themoviedb.org/t/p/w300_and_h450_face/hLoEBn5kbMlnLA30Y5M3H6lwyUp.jpg,,,French
12891,https://media.themoviedb.org/t/p/w300_and_h450_face/aa5pWY2IVObKS7JZpfEw7Fe4FJk.jpg,21000000.0,17600000.0,English
13218,https://media.themoviedb.org/t/p/w300_and_h450_face/tWDGDvHKGFj1djFIlES1ptbxnDj.jpg,,,English
13260,https://media.themoviedb.org/t/p/w300_and_h450_face/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,150000000.0,335802786.0,English
7107,https://media.themoviedb.org/t/p/w300_and_h450_face/uF0X3IMhPIFgbwzlbayUsj4I6Tc.jpg,539000.0,1596000.0,English
26311,https://media.themoviedb.org/t/p/w300_and_h450_face/eNYMoezszqMTaHbvlmCvOhK1YOr.jpg,,,Latvian
8558,https://media.themoviedb.org/t/p/w300_and_h450_face/wNqfvDSeyVV5SHzYcthrCAO6I81.jpg,,,English
294,https://media.themoviedb.org/t/p/w300_and_h450_face/gxGOkt6WBhSIdZiQqyVEccRURVv.jpg,,6834525.0,English
21383,https://media.themoviedb.org/t/p/w300_and_h450_face/o7RsXmfWXWLQ5vZww2OsKg9rIQE.jpg,,,Czech
26695,https://media.themoviedb.org/t/p/w300_and_h450_face/6hUKnGZTVK8Hyx1mMluX0qMMlac.jpg,,,English
8822,https://media.themoviedb.org/t/p/w300_and_h450_face/z446TqbbOb7emtN1S8iOrwTHz7Y.jpg,,,Chinese
3321,https://media.themoviedb.org/t/p/w300_and_h450_face/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,23000000.0,112880294.0,English
26270,https://media.themoviedb.org/t/p/w300_and_h450_face/on2EZbmS6i1O8lc9oSLiZE66VM3.jpg,,,English
13061,https://media.themoviedb.org/t/p/w300_and_h450_face/hD5Dg3VztZbvk2aqQsHh1e5jUP4.jpg,,,Russian
22532,https://media.themoviedb.org/t/p/w300_and_h450_face/mPR0RYqh2W7jXnMp7mrPjrtqzkg.jpg,,,German
16371,https://media.themoviedb.org/t/p/w300_and_h450_face/aBnO3FLBY00Do29B4i7F54I492D.jpg,,,French
19404,https://media.themoviedb.org/t/p/w300_and_h450_face/cNeDPyJdeV4Gzs3TcVthM8AJYHW.jpg,,,English
26231,https://media.themoviedb.org/t/p/w300_and_h450_face/3sNX2MXIb4rzRXBLfokBqbI3Ls6.jpg,,,Estonian
16316,https://media.themoviedb.org/t/p/w300_and_h450_face/iULQFKitbtYb3T7IbGjGi49hZPZ.jpg,,,German
5471,https://media.themoviedb.org/t/p/w300_and_h450_face/1cvCWlLDt9cIWN3ZUI6UKgV210x.jpg,9000000.0,17000000.0,English
16386,https://media.themoviedb.org/t/p/w300_and_h450_face/nwNtJlzMo6TZ3FPIEyVWD0vvHb0.jpg,,,Italian
406,https://media.themoviedb.org/t/p/w300_and_h450_face/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,47000000.0,48919043.0,English
16711,https://media.themoviedb.org/t/p/w300_and_h450_face/k02q6ODF9LTTGGnJ6pKJa613mH4.jpg,,,English
22802,https://media.themoviedb.org/t/p/w300_and_h450_face/qXWGsizU1BQEbwn2mIlvHesBUtA.jpg,,,French
5020,https://media.themoviedb.org/t/p/w300_and_h450_face/5iKj0fkip6j67iwejogjTGmkLZd.jpg,,,English
23059,https://media.themoviedb.org/t/p/w300_and_h450_face/hlLec0D9nq9TSv5OjbgqPqEDGKK.jpg,,,French
667,https://media.themoviedb.org/t/p/w300_and_h450_face/eIm9qNAZdDpwTyXs6aKN4fs3UWm.jpg,130000.0,,English
3877,https://media.themoviedb.org/t/p/w300_and_h450_face/sIG0xrld1OW1HavH03KACNTxz0w.jpg,,,English
23154,https://media.themoviedb.org/t/p/w300_and_h450_face/7tMuywiZUoaAihEIkCu3BAL1xPC.jpg,25500000.0,2415472.0,English
19888,https://media.themoviedb.org/t/p/w300_and_h450_face/A3YSJrhAAU7DW5AAgpADZIXRIhP.jpg,,,English
16267,https://media.themoviedb.org/t/p/w300_and_h450_face/fOzc4vwTG9d9tlhX6EyPHu3cuiq.jpg,,,English
3496,https://media.themoviedb.org/t/p/w300_and_h450_face/A92SmwJ4w2GSF6Mp2m8xE9GbG39.jpg,3000000.0,,Italian
5345,https://media.themoviedb.org/t/p/w300_and_h450_face/w0ykwLLDB8v1wT50wDpYaPnyac7.jpg,,,English
23081,https://media.themoviedb.org/t/p/w300_and_h450_face/yyAiGq6SycABwV9m9KqqB2i6Ctl.jpg,,66456.0,English
16307,https://media.themoviedb.org/t/p/w300_and_h450_face/qGG8UlkKCS5l4qbYcx7hzfJ8yde.jpg,,,Turkish
19178,https://media.themoviedb.org/t/p/w300_and_h450_face/uKMYT8aAJS9LA8IM1juMqbXTtqU.jpg,,,English
12829,https://media.themoviedb.org/t/p/w300_and_h450_face/zUhFR2DQLpt8YWMvEMVTa55bIEL.jpg,3330000.0,,Polish
19961,https://media.themoviedb.org/t/p/w300_and_h450_face/shl1N27V5iA3ndXV99Vy3gwxEQv.jpg,,,English
22738,https://media.themoviedb.org/t/p/w300_and_h450_face/6eAMxsasHwJAraxAg9lwPdvBAWz.jpg,,,English
14623,https://media.themoviedb.org/t/p/w300_and_h450_face/rcpMbxYrYLngdyQrt1lK4QkpV06.jpg,,,German
3594,https://media.themoviedb.org/t/p/w300_and_h450_face/5azGfZXuUFYjYfz6etYOdlyLXwL.jpg,,26657534.0,English
26599,https://media.themoviedb.org/t/p/w300_and_h450_face/f9srd2qdaJGu08ldr3PuhcMgNtH.jpg,1000000.0,,English
3872,https://media.themoviedb.org/t/p/w300_and_h450_face/gJb9HRAs1V4bA0VKsWpT6mhv2RT.jpg,30000.0,,English
19497,https://media.themoviedb.org/t/p/w300_and_h450_face/haG9wRMUzCbBr3KqPsINkb273h7.jpg,,,English
8702,https://media.themoviedb.org/t/p/w300_and_h450_face/nNp4pLSYolObA4pVWvUW5cbIG1v.jpg,,,Swedish
19972,https://media.themoviedb.org/t/p/w300_and_h450_face/7Uk4Crwwuz3OHeEtOZIRxFSgSxY.jpg,10000000.0,,Chinese
26471,https://media.themoviedb.org/t/p/w300_and_h450_face/4nuuqk7vMj84NYyghU2u8cE9bhk.jpg,,,Latvian
20096,https://media.themoviedb.org/t/p/w300_and_h450_face/c9aMzKmb5yqxLYLRbvrxJh2xlKY.jpg,35000000.0,117000000.0,English
9010,https://media.themoviedb.org/t/p/w300_and_h450_face/q6oyVAKQXh9Ci5WFwGF3HaByvVY.jpg,1000000.0,,English
3870,https://media.themoviedb.org/t/p/w300_and_h450_face/n6w1zhFfuMcvCNS1QzvcJ6XAv99.jpg,,3250000.0,English
23116,https://media.themoviedb.org/t/p/w300_and_h450_face/bHIUlVVOeDMZs2fhIVpAzky6hSM.jpg,1900000.0,,English
26106,https://media.themoviedb.org/t/p/w300_and_h450_face/inbO6OFjMm8SMH3cgnSs9sWJFy4.jpg,,,English
3692,https://media.themoviedb.org/t/p/w300_and_h450_face/7O9TEodTfWsXm9jpXFNv0DDkhYF.jpg,,,English
14812,https://media.themoviedb.org/t/p/w300_and_h450_face/lyAvLZUTy8mrsIH5P29irrcvm.jpg,2225000.0,,Finnish
19967,https://media.themoviedb.org/t/p/w300_and_h450_face/4CUsoDkhrR85fFIT7EIsDFjimbx.jpg,,,French
8530,https://media.themoviedb.org/t/p/w300_and_h450_face/pGIAJXG5l8mrtuljnkufBM0ARaQ.jpg,,,English
5496,https://media.themoviedb.org/t/p/w300_and_h450_face/ApYarwDS09ll1I1zZV9XFUe6aGe.jpg,200000.0,,English
10265,https://media.themoviedb.org/t/p/w300_and_h450_face/eug0h5nFQZTClWpmuf3E3xovsgS.jpg,,,English
1928,https://media.themoviedb.org/t/p/w300_and_h450_face/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,40000000.0,244527583.0,English
12878,https://media.themoviedb.org/t/p/w300_and_h450_face/2LZ7qbdnCqlOzlngcj5wdvnLfjA.jpg,,5095696.0,Chinese
592,https://media.themoviedb.org/t/p/w300_and_h450_face/pV9ziTxVGDFRgVqiWkxJnKjzaxM.jpg,,,Russian
22992,https://media.themoviedb.org/t/p/w300_and_h450_face/eYnZnDAnWNPrImvznLm7SUQQvAj.jpg,5650000.0,13700000.0,Danish
3531,https://media.themoviedb.org/t/p/w300_and_h450_face/qw0yZKqdWyakNRasQ3NvEiRyZpN.jpg,1500000.0,1806258.0,English
5597,https://media.themoviedb.org/t/p/w300_and_h450_face/2uKWi1Hb6yqkmOixRgKVwrzxljA.jpg,10000000.0,53300000.0,English
5731,https://media.themoviedb.org/t/p/w300_and_h450_face/lqLIpwISJEvERlS5fSWe8xbQDFf.jpg,2000000.0,,English
20057,https://media.themoviedb.org/t/p/w300_and_h450_face/1awVuRX4iJ1kSRy9mfynZppZMFg.jpg,,,English
5560,https://media.themoviedb.org/t/p/w300_and_h450_face/orGyd5eUmjGwvjggTgmKK2bi9NR.jpg,,,English
20100,https://media.themoviedb.org/t/p/w300_and_h450_face/l6kzmWzr7zqd38cIlhgLKrbTUK1.jpg,500000.0,98201.0,English
11410,https://media.themoviedb.org/t/p/w300_and_h450_face/zEdtkkcAbR1StLAvbAh6vpGquiu.jpg,,,Japanese
3842,https://media.themoviedb.org/t/p/w300_and_h450_face/2C8aHB3xnN8LvlsNLHKumBXzgVu.jpg,1500000.0,,English
23023,https://media.themoviedb.org/t/p/w300_and_h450_face/nXM7VUL5OIIFtBi6r51HtPmMD4S.jpg,,,French
12822,https://media.themoviedb.org/t/p/w300_and_h450_face/iMTKKdZIwRxIB9LflUfgUUgVIFD.jpg,,,Spanish; Castilian
13205,https://media.themoviedb.org/t/p/w300_and_h450_face/ux3vUiB4lXhDhQq5AuPnMyjDkLM.jpg,,,English
19385,https://media.themoviedb.org/t/p/w300_and_h450_face/9DZPtuYTKYxt6vzHvZ5FLThG4fl.jpg,60000000.0,107307220.0,English
19458,https://media.themoviedb.org/t/p/w300_and_h450_face/vmJhxt93SGZrrLiaXU9C8Jtsubf.jpg,,,English
23170,https://media.themoviedb.org/t/p/w300_and_h450_face/anA1Musyha2EmgiW9m4FXOFMX3d.jpg,5000000.0,,English
13215,https://media.themoviedb.org/t/p/w300_and_h450_face/fKQwwWXYQNkrZa59VbnfVy2kfoF.jpg,58000000.0,8638163.0,English
3846,https://media.themoviedb.org/t/p/w300_and_h450_face/rtwbZi9dIs9pcTi2pQFtLxUUonB.jpg,350000.0,1242995.0,English
3934,https://media.themoviedb.org/t/p/w300_and_h450_face/qpUSLY5BPi42rqO097tNF8e53Qm.jpg,,,English
7124,https://media.themoviedb.org/t/p/w300_and_h450_face/dMbkoFzD5sEQvEaqRsIh4pTBJVq.jpg,400000.0,6900000.0,English
22931,https://media.themoviedb.org/t/p/w300_and_h450_face/aZuGEdTcYg5hsc7jMar98vwjvGc.jpg,,,English
16269,https://media.themoviedb.org/t/p/w300_and_h450_face/uSAXWZsSD0pE4HYVUiDgusnEyyl.jpg,17000000.0,43200000.0,English
17940,https://media.themoviedb.org/t/p/w300_and_h450_face/gm96A8xDtI6dmQ0HAtBnGCQD3MX.jpg,,,English
26085,https://media.themoviedb.org/t/p/w300_and_h450_face/73lfTXbEaQCxCCRzz7NHRg7bhAe.jpg,10000000.0,10100000.0,English
19637,https://media.themoviedb.org/t/p/w300_and_h450_face/wdwFUm4yUxnGd89Qwxau7UVLtdt.jpg,,,Norwegian
23156,https://media.themoviedb.org/t/p/w300_and_h450_face/ohLJT2UiFLsiw3SeXrbw6dxT7Fg.jpg,150000.0,,English
23289,https://media.themoviedb.org/t/p/w300_and_h450_face/6OopiNRk7lWP0hPsY0eYqq2kQTi.jpg,28000000.0,71416730.0,English
26152,https://media.themoviedb.org/t/p/w300_and_h450_face/gMjBGcNoDqDLUGe9z6pvlLZUs1O.jpg,,,English
3905,https://media.themoviedb.org/t/p/w300_and_h450_face/kpqQUEi8eAyYHMDFACf6YlnPIu7.jpg,75000000.0,215663859.0,English
26046,https://media.themoviedb.org/t/p/w300_and_h450_face/fSKWzXaWFTxzLLbF3wAJL2qxXeb.jpg,5000000.0,,English
3454,https://media.themoviedb.org/t/p/w300_and_h450_face/fMhOeJ2TvuY46iYGmsowhgRXfnr.jpg,4600000.0,42800000.0,English
26357,https://media.themoviedb.org/t/p/w300_and_h450_face/sJmAfdMlYl2izCp6GQafnyG35gC.jpg,,,Swedish
26524,https://media.themoviedb.org/t/p/w300_and_h450_face/3XsGz8FbapcT8TsIeeTZrknJ2O8.jpg,,1100000.0,English
13315,https://media.themoviedb.org/t/p/w300_and_h450_face/mpt6AyISPBYesV8lFxED7PoHxZD.jpg,,,English
12843,https://media.themoviedb.org/t/p/w300_and_h450_face/9I0YkoGDM8nqHZcEsrGMcy9WhVy.jpg,,,German
22973,https://media.themoviedb.org/t/p/w300_and_h450_face/wIqcrtNP6wkPO6vQYYRkwasvWNY.jpg,1363000.0,3205000.0,English
5578,https://media.themoviedb.org/t/p/w300_and_h450_face/7zRmopB7pnveyhFaCRSMZMiGO0v.jpg,25000000.0,10719357.0,English
19938,https://media.themoviedb.org/t/p/w300_and_h450_face/7C4Q929chhXfQ2qxtS9nIoMf6i1.jpg,,5303.0,English
516,https://media.themoviedb.org/t/p/w300_and_h450_face/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,20000000.0,35739755.0,English
65,https://media.themoviedb.org/t/p/w300_and_h450_face/aP8eGsCyZVCHgSMxhDa4KiC7H9B.jpg,15000000.0,2409225.0,English
23238,https://media.themoviedb.org/t/p/w300_and_h450_face/lbxnMHzAZghioBVIh3myEHSuNrX.jpg,,,English
3415,https://media.themoviedb.org/t/p/w300_and_h450_face/93CzsBvRhg035yvQosRtSsTL19v.jpg,15000000.0,35509515.0,English
5098,https://media.themoviedb.org/t/p/w300_and_h450_face/ui0yDzDLKVB3dQnZoy59RXCgsTc.jpg,,,French
16134,https://media.themoviedb.org/t/p/w300_and_h450_face/9nEOcspaHruLcAL1QYh4ttRQK1e.jpg,,,English
8452,https://media.themoviedb.org/t/p/w300_and_h450_face/x5W3FOGmifwK3e8IhLDQYvURIw2.jpg,1210000.0,8147000.0,English
3335,https://media.themoviedb.org/t/p/w300_and_h450_face/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,6500000.0,37300000.0,English
14876,https://media.themoviedb.org/t/p/w300_and_h450_face/nX4pmuluKq4MqgrmgfIpOr8Orgo.jpg,,,English
8576,https://media.themoviedb.org/t/p/w300_and_h450_face/4vNWFhPyjTehPpZsvTnTywwXSiF.jpg,3500000.0,12800000.0,English
5862,https://media.themoviedb.org/t/p/w300_and_h450_face/mPUrodB3k8NYcvr4WPwtjSe1Mv9.jpg,,8217997.0,English
26158,https://media.themoviedb.org/t/p/w300_and_h450_face/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg,60000000.0,47318560.0,English
3994,https://media.themoviedb.org/t/p/w300_and_h450_face/dAYpcKfokjbzE1RwbRGQDurTtiO.jpg,,1733017.0,English
19292,https://media.themoviedb.org/t/p/w300_and_h450_face/aK1ACo13ZHEJFO8fLxOMexhGxXW.jpg,,,English
19684,https://media.themoviedb.org/t/p/w300_and_h450_face/66gaHr3u1IwaFcR3QCGdTXXGp1B.jpg,,,English
16408,https://media.themoviedb.org/t/p/w300_and_h450_face/43KTefZOLOaXw4Rbywn3uu8BiJn.jpg,,,No Language
770,https://media.themoviedb.org/t/p/w300_and_h450_face/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,100000000.0,325300000.0,English
3514,https://media.themoviedb.org/t/p/w300_and_h450_face/k5WBAgKrI8OytCSxMd4oau5KXzn.jpg,,,English
8485,https://media.themoviedb.org/t/p/w300_and_h450_face/tJCIfxap0C7maxpjKtzNrj29dHW.jpg,,,English
13478,https://media.themoviedb.org/t/p/w300_and_h450_face/1WBt5Ahwbqs82kvIAUU9IoXYKq6.jpg,,,English
23026,https://media.themoviedb.org/t/p/w300_and_h450_face/uZtbCfP1iXgR0jzoVatki0ru3E3.jpg,,,English
347,https://media.themoviedb.org/t/p/w300_and_h450_face/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,12500000.0,20100000.0,English
3785,https://media.themoviedb.org/t/p/w300_and_h450_face/bS1PSy0lDfP2EEDprGEMOJGbKOG.jpg,,,English
5320,https://media.themoviedb.org/t/p/w300_and_h450_face/jSGiFOTwosoiAAXLTLHtzMUCVUN.jpg,1934000.0,3786801.0,Inuktitut
20081,https://media.themoviedb.org/t/p/w300_and_h450_face/hEZSCygVniO0Hufal5tVLAvJ2FE.jpg,,,Italian
22922,https://media.themoviedb.org/t/p/w300_and_h450_face/8UsoGkO7UAWv5o3UxVMMcdMdYUv.jpg,,,Japanese
16367,https://media.themoviedb.org/t/p/w300_and_h450_face/b8hjffkgD8MkvuY1aDPxzOPoigz.jpg,325000.0,,English
22818,https://media.themoviedb.org/t/p/w300_and_h450_face/v5bjUXo1FHLZQO6nfwWcoc9D6lW.jpg,13640000.0,20193106.0,French
8353,https://media.themoviedb.org/t/p/w300_and_h450_face/3531lJNSMhrpcNWXrDIYYoYH6Rp.jpg,,,English
5832,https://media.themoviedb.org/t/p/w300_and_h450_face/jbqfoco8nzpaPEHSxQIBTgGpAed.jpg,4000000.0,375713.0,English
26221,https://media.themoviedb.org/t/p/w300_and_h450_face/ziH4lbvpFYh0wGddcxC7GEcOJEH.jpg,,,English
5374,https://media.themoviedb.org/t/p/w300_and_h450_face/tb1jZGi23w2pIittaBBdaN6CGRI.jpg,19000000.0,12918858.0,English
13181,https://media.themoviedb.org/t/p/w300_and_h450_face/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,500000.0,33473297.0,English
13466,https://media.themoviedb.org/t/p/w300_and_h450_face/4erOTqJHX6voWqkQy8S6vXjFlNv.jpg,,,Dutch; Flemish
19728,https://media.themoviedb.org/t/p/w300_and_h450_face/cS5T7GRkG2lD2BsImG7SPNNXv8L.jpg,1108000.0,1144000.0,English
5617,https://media.themoviedb.org/t/p/w300_and_h450_face/nzcjcO4dX1laL6zP2Poq5gcwM3R.jpg,3500000.0,,English
16598,https://media.themoviedb.org/t/p/w300_and_h450_face/A6anBd0LJIZ4fnsh70THxUtuCD.jpg,,,English
26251,https://media.themoviedb.org/t/p/w300_and_h450_face/ml8f7la7uTTZqKXtaSkZk13cyvS.jpg,,,English
9056,https://media.themoviedb.org/t/p/w300_and_h450_face/g22ZVQlFwUNfiYFagzEXDbuds6R.jpg,7500000.0,17200000.0,English
5303,https://media.themoviedb.org/t/p/w300_and_h450_face/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg,68000000.0,193921372.0,English
26458,https://media.themoviedb.org/t/p/w300_and_h450_face/wsF9wItWE6pDVxA3AmyaRvbzAae.jpg,,,Japanese
13381,https://media.themoviedb.org/t/p/w300_and_h450_face/aK4CHMMTkwZqrdzbKgZQYmrqfU.jpg,,,English
16426,https://media.themoviedb.org/t/p/w300_and_h450_face/uTrS56W99XsdeJTboae2Sozt3O1.jpg,,,English
13028,https://media.themoviedb.org/t/p/w300_and_h450_face/eCDOdRVL4SQcUJWA9SAOpTeggIx.jpg,2500000.0,,English
8884,https://media.themoviedb.org/t/p/w300_and_h450_face/itp6SexrLaS5cVkyXSbou2FyfuG.jpg,835000.0,2000000.0,English
5347,https://media.themoviedb.org/t/p/w300_and_h450_face/m13Vbzv7R2GMAl3GXFrkmMEgCFQ.jpg,80000000.0,273144151.0,English
13291,https://media.themoviedb.org/t/p/w300_and_h450_face/9fA6M3zAnS09x1hUth4AviCMWFZ.jpg,4000000.0,550782.0,English
23347,https://media.themoviedb.org/t/p/w300_and_h450_face/3VFEXcv6yp4BgEFRgBIcDJ5V0TI.jpg,750000.0,3000000.0,Italian
3299,https://media.themoviedb.org/t/p/w300_and_h450_face/6iUoyyaMklULVoGJDyHcN4nGgSX.jpg,,11000000.0,English
26511,https://media.themoviedb.org/t/p/w300_and_h450_face/6Zul5Spndok1WriSMfiyQFbAyLY.jpg,8000000.0,1411927.0,English
26337,https://media.themoviedb.org/t/p/w300_and_h450_face/7ojaHghrQL9POiX6lm8mmsirGrH.jpg,,3031682.0,French
16192,https://media.themoviedb.org/t/p/w300_and_h450_face/pVNKXVQFukBaCz6ML7GH3kiPlQP.jpg,15000000.0,414211549.0,English
13210,https://media.themoviedb.org/t/p/w300_and_h450_face/qUDt1pNwimI8a4MkiiBj11FhjP1.jpg,,,English
26098,https://media.themoviedb.org/t/p/w300_and_h450_face/209R5pMdoLpu2P3xqm7sa7JaynA.jpg,,,English
661,https://media.themoviedb.org/t/p/w300_and_h450_face/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg,,134241.0,Bengali
9148,https://media.themoviedb.org/t/p/w300_and_h450_face/mj1UGEPt29mSVUI3jT2vr3XLbHJ.jpg,,,Arabic
12943,https://media.themoviedb.org/t/p/w300_and_h450_face/YIjVHxmNetC15MrRPu97OYdIOW.jpg,,,Italian
5143,https://media.themoviedb.org/t/p/w300_and_h450_face/ve6AvPKQVMgW7P41HqOb6bdLkeh.jpg,,,English
5880,https://media.themoviedb.org/t/p/w300_and_h450_face/pDaJt3Jv41mOvND7HaDnmiGsD5V.jpg,70000.0,,English
3575,https://media.themoviedb.org/t/p/w300_and_h450_face/6GcFdyBCKyx2zXvoCsrmNUCvpHN.jpg,,,English
8897,https://media.themoviedb.org/t/p/w300_and_h450_face/ip5qHq9efYrRajJwReo4pb3Rlnr.jpg,9000000.0,6045657.0,English
13003,https://media.themoviedb.org/t/p/w300_and_h450_face/1DekOcoIk9sXok8a9mcin3OSrXK.jpg,,,English
3275,https://media.themoviedb.org/t/p/w300_and_h450_face/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,1800000.0,56665856.0,English
3937,https://media.themoviedb.org/t/p/w300_and_h450_face/6E4E7wYXw1DE2321F2hVNryLSk7.jpg,57000000.0,18133495.0,English
23246,https://media.themoviedb.org/t/p/w300_and_h450_face/jW21NrRlcrA4kucmD9hfnPbQEvL.jpg,8000000.0,1000000.0,English
19470,https://media.themoviedb.org/t/p/w300_and_h450_face/srLkYOJiRE3uup0Iqw06YcbuzdY.jpg,,,English
3492,https://media.themoviedb.org/t/p/w300_and_h450_face/e4hYDSG0Ry53lhGAunRsIKSx4aa.jpg,,,French
22990,https://media.themoviedb.org/t/p/w300_and_h450_face/lxQctPN5xaoC9lmYcFObGu2dL1C.jpg,,,English
13372,https://media.themoviedb.org/t/p/w300_and_h450_face/qxf1AkFJskLrBM2WGwf8FpGcbiu.jpg,9750000.0,558000.0,English
8590,https://media.themoviedb.org/t/p/w300_and_h450_face/pag7gyxSFe7vTl6riHfZ5Xci6q7.jpg,,,Japanese
14818,https://media.themoviedb.org/t/p/w300_and_h450_face/v3bkmfSuhrFEdW6svkMQorFOAl9.jpg,,,English
13306,https://media.themoviedb.org/t/p/w300_and_h450_face/A4RBncEQp1REwvF9AqJ19YyVmNC.jpg,,,English
26596,https://media.themoviedb.org/t/p/w300_and_h450_face/rPyysXgqFwqsju9KrBWCI9skQSC.jpg,,,French
5784,https://media.themoviedb.org/t/p/w300_and_h450_face/nHG0VOW6o99tP5EACtKTMADqxJQ.jpg,17000000.0,12840842.0,English
19743,https://media.themoviedb.org/t/p/w300_and_h450_face/rhAua7Q0VsdkEKkIK2PKPhszPTy.jpg,,1317376.0,Chinese
19452,https://media.themoviedb.org/t/p/w300_and_h450_face/6WX4RZuWHNN9Fo0brjxx3VBXtS.jpg,,,English
8494,https://media.themoviedb.org/t/p/w300_and_h450_face/5qtpLnKIR5nD8BmokfQnAlK4R7C.jpg,,,English
7048,https://media.themoviedb.org/t/p/w300_and_h450_face/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg,8000000.0,60400000.0,English
19483,https://media.themoviedb.org/t/p/w300_and_h450_face/1NxWdL9X6r8d36AFqn1zQpbE2l1.jpg,,,Italian
16245,https://media.themoviedb.org/t/p/w300_and_h450_face/uNTJBINBZH9jk0R5OnyUDg9haSD.jpg,,,French
20076,https://media.themoviedb.org/t/p/w300_and_h450_face/yj7ReGK0rc4ao35p6wBtHiDaTBL.jpg,,,English
13232,https://media.themoviedb.org/t/p/w300_and_h450_face/sMRwL5GGj7WzTGPULBkKEB884d9.jpg,,29914469.0,Hindi
13502,https://media.themoviedb.org/t/p/w300_and_h450_face/qWhI9kn5OtxWB208Z88xAyhOJ68.jpg,70000000.0,75871032.0,English
3249,https://media.themoviedb.org/t/p/w300_and_h450_face/oSbcDgGofczdeQw43uWMpm4Izy4.jpg,,,English
19803,https://media.themoviedb.org/t/p/w300_and_h450_face/peGy8op8kUvQTI3cEvBjBUrFzgl.jpg,,,English
19874,https://media.themoviedb.org/t/p/w300_and_h450_face/g3FXNYaCDFoQILCbYqFdv6V01ep.jpg,2500000.0,,English
16656,https://media.themoviedb.org/t/p/w300_and_h450_face/ddYQd5ARAA6ZpDC0WuCOIdZeO2U.jpg,,,English
19691,https://media.themoviedb.org/t/p/w300_and_h450_face/468k7zjR95COOXcMLxE5GbXjerQ.jpg,,318317.0,English
22963,https://media.themoviedb.org/t/p/w300_and_h450_face/kL2LPROwMQLQArdib3HJktDYi1c.jpg,,,German
